cuenca_n1,codcuenca,tipo_obra,volumen,departamento,uso,destino,lat,lon,estado,accion_solicitud,tipo_resolucion,curso,area_cuenca_ha,tipo_obra_agr
Río Uruguay,15,Represa Mediana,1661952.0,PAYSANDÚ,Riego,Frutales,-31.80933,-57.4656,Registrada,Nueva,Concesión,Cda. De Las Flores,803.0,Represa Mediana
Río Uruguay,15,Represa Chica,1242535.0,PAYSANDÚ,Riego,Frutales,-31.83449,-57.46017,Registrada,Nueva,Concesión,Cda. De Las Flores,281.0,Represa Chica
Río Uruguay,15,Represa Chica,847371.0,PAYSANDÚ,Riego,Frutales,-31.835050071361174,-57.44609180774802,Registrada,Renovación,Concesión,Cda. s/n,214.0,Represa Chica
Río Uruguay,15,Represa Grande,3954500.0,SALTO,Riego,Arroz,-31.57886,-57.30485,Registrada,Renovación,Concesión,Ao. Bayucuá Grande,1625.0,Represa Grande
Río Uruguay,15,Tajamar Mediano,1980000.0,PAYSANDÚ,Riego,Arroz,-31.684476923493207,-57.47316458363979,Registrada,Renovación,Concesión,Cda. Del Juncal,796.0,Tajamar Mediano
Río Uruguay,15,Represa Chica,193990.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.53797,-57.80101,Registrada,Nueva,Concesión,Cda. s/n,60.0,Represa Chica
Río Uruguay,15,Represa Mediana,931000.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.52438,-57.78395,Registrada,Nueva,Concesión,Cda. s/n,636.0,Represa Mediana
Río Uruguay,15,Tajamar Mediano,36000.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.54198,-57.8033,Registrada,Nueva,Permiso de uso,Cda. Garrido,20.0,Tajamar Mediano
Río Uruguay,15,Tajamar Grande,58000.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.53254,-57.80175,Registrada,Nueva,Permiso de uso,Cda. Garrido,70.0,Tajamar Grande
Río Uruguay,15,Represa Chica,246000.0,SALTO,Otros usos,Otros,-31.402725346165266,-57.90525573055489,Registrada,Renovación,Concesión,Cda. s/n,77.0,Represa Chica
Río Uruguay,15,Represa Chica,251000.0,SALTO,Usos no consuntivos,Otros,-31.417352664649606,-57.89296623453993,Registrada,Renovación,Concesión,Cda/Aº Ceibal Gde.,36.0,Represa Chica
Río Uruguay,15,Represa Chica,315660.0,SALTO,Riego,Arroz,-31.507478487157677,-57.29122209828346,Registrada,Nueva,Concesión,Cda. De Los Mimbres,83.0,Represa Chica
Río Uruguay,15,Represa Chica,1899165.0,PAYSANDÚ,Riego,Arroz,-31.65643452649525,-57.53459324221455,Registrada,Renovación,Concesión,Cda. s/n,208.0,Represa Chica
Río Uruguay,15,Represa Chica,1899165.0,PAYSANDÚ,Riego,Arroz,-31.65643452649525,-57.53459324221455,Registrada,Renovación,Concesión,Cda. s/n,208.0,Represa Chica
Río Uruguay,15,Represa Chica,1899165.0,PAYSANDÚ,Riego,Arroz,-31.65643452649525,-57.53459324221455,Registrada,Renovación,Concesión,Cda. s/n,208.0,Represa Chica
Río Uruguay,15,Tajamar Grande,21700.0,PAYSANDÚ,Otros usos,Control de incendios,-31.692433020995857,-57.70157799124717,Registrada,Nueva,Permiso de uso,Cda. s/n,320.0,Tajamar Grande
Río Uruguay,15,Represa Chica,133338.0,SALTO,Riego,Frutales,-31.422982973263323,-57.87942283322615,Registrada,Renovación,Concesión,Cda. s/n,240.0,Represa Chica
Río Uruguay,15,Represa Grande,699000.0,SALTO,Riego,Cereales/Oleaginosas,-31.42828200750817,-57.83011974587767,Registrada,Renovación,Concesión,Cda. s/n,1400.0,Represa Grande
Río Uruguay,16,Represa Chica,397093.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.62521,-57.86087,Registrada,Nueva,Concesión,Cañada,275.0,Represa Chica
Río Uruguay,16,Tajamar Mediano,66600.0,PAYSANDÚ,Riego,Frutales,-31.536877277463674,-57.91668311144579,Registrada,Nueva,Autorización,Cañada sin nombre,30.0,Tajamar Mediano
Río Uruguay,16,Tajamar Mediano,10800.0,PAYSANDÚ,Riego,Frutales,-31.660295674179356,-57.86782709479198,Registrada,Nueva,Autorización,Cda./Ao. Carpinchuri,32.0,Tajamar Mediano
Río Uruguay,16,Tajamar Grande,45000.0,PAYSANDÚ,Riego,Frutales,-31.68607,-57.9019,Registrada,Nueva,Permiso de uso,,17.0,Tajamar Grande
Río Uruguay,16,Represa Chica,482125.0,PAYSANDÚ,Riego,Frutales,-32.05529,-58.12184,Registrada,Nueva,Concesión,Cda. s/n,271.0,Represa Chica
Río Uruguay,16,Represa Mediana,1990000.0,PAYSANDÚ,Riego,Cereales/Oleaginosas,-31.59949,-57.91334,Registrada,Nueva,Concesión,Cda. s/n,574.0,Represa Mediana
Río Uruguay,16,Represa Chica,505488.0,PAYSANDÚ,Riego,Frutales,-31.66082,-57.82838,Registrada,Nueva,Concesión,Cda. s/n,135.0,Represa Chica
Río Uruguay,16,Represa Chica,194453.0,PAYSANDÚ,Otros usos,Otros,-31.969548504411105,-58.12749402971767,Registrada,Renovación,Concesión,Cda. del Horno/ Ao. San José,487.0,Represa Chica
Río Uruguay,16,Tajamar Grande,23000.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.542183774100067,-57.925614402135885,Registrada,Renovación,Permiso de uso,Zanja de los Juncos,118.0,Tajamar Grande
Río Uruguay,16,Tajamar Grande,95000.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.54719521552508,-57.918642662107416,Registrada,Renovación,Permiso de uso,Cañada Tributaria,238.0,Tajamar Grande
Río Uruguay,16,Tajamar Grande,11000.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.661861991770618,-57.8657535721862,Registrada,Renovación,Permiso de uso,Ao. Chapicuy Grande,54.0,Tajamar Grande
Río Uruguay,17,Represa Mediana,542920.0,PAYSANDÚ,Riego,Frutales,-31.95959,-57.88588,Registrada,Nueva,Concesión,Cda. s/n,738.0,Represa Mediana
Río Uruguay,17,Represa Mediana,122865.0,PAYSANDÚ,Riego,Frutales,-31.952867175609217,-57.88004604871649,Registrada,Nueva,Concesión,Cda. s/n,600.0,Represa Mediana
Río Uruguay,17,Represa Chica,772211.0,PAYSANDÚ,Riego,Frutales,-31.92998,-57.51047,Registrada,Nueva,Concesión,,266.0,Represa Chica
Río Uruguay,17,Represa Chica,160800.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-32.28272,-56.63292,Registrada,Nueva,Concesión,Cda. s/n,159.0,Represa Chica
Río Uruguay,17,Represa Mediana,1008538.0,PAYSANDÚ,Riego,Forraje/Pradera/Semillas,-32.0452,-57.87682,Registrada,Nueva,Concesión,Cda. s/n,710.0,Represa Mediana
Río Uruguay,17,Represa Chica,536336.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.98445,-57.82679,Registrada,Nueva,Concesión,Cda. s/n,426.0,Represa Chica
Río Uruguay,17,Tajamar Grande,61417.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-32.22261,-57.87155,Registrada,Nueva,Permiso de uso,Cda. s/n,188.5,Tajamar Grande
Río Uruguay,17,Represa Chica,859417.0,PAYSANDÚ,Riego,Frutales,-31.91995,-57.50217,Registrada,Renovación,Concesión,Cda. sin nombre/Ao. de Soto Chico,246.0,Represa Chica
Río Uruguay,17,Represa Grande,4006500.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.92084,-56.55401,Registrada,Renovación,Concesión,Cda. s/n,2020.0,Represa Grande
Río Uruguay,17,Represa Grande,1672485.0,PAYSANDÚ,Riego,Frutales,-31.92052384226598,-57.46029875346037,Registrada,Renovación,Concesión,Ao. Campamento/Ao. Buricayupí,1763.0,Represa Grande
Río Uruguay,17,Represa Chica,150000.0,PAYSANDÚ,Otros usos,Control de incendios,-32.32231,-57.6664,Registrada,Nueva,Concesión,Cda. Del Tajamar,890.0,Represa Chica
Río Uruguay,17,Represa Chica,1140090.0,PAYSANDÚ,Riego,Cereales/Oleaginosas,-32.01495,-57.88302,Registrada,Nueva,Concesión,Cda. s/n,209.0,Represa Chica
Río Uruguay,17,Represa Chica,697000.0,PAYSANDÚ,Riego,Frutales,-32.06798534696433,-57.81718488782643,Registrada,Nueva,Concesión,Cda. s/n,160.0,Represa Chica
Río Uruguay,17,Represa Chica,171950.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-32.20433,-57.86536,Registrada,Renovación,Concesión,Cda. s/n,462.0,Represa Chica
Río Uruguay,17,Tajamar Chico,1100.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.92112562543081,-57.29035627911799,Registrada,Nueva,Permiso de uso,Ao. Gualeguay,510.0,Tajamar Chico
Río Uruguay,17,Tajamar Chico,1600.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.921131089179497,-57.288911372597795,Registrada,Nueva,Permiso de uso,Cda. s/n,499.0,Tajamar Chico
Río Uruguay,17,Tajamar Chico,1000.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-31.920142130374906,-57.28934776852839,Registrada,Nueva,Permiso de uso,Cda. s/n,486.0,Tajamar Chico
Río Uruguay,17,Represa Grande,251518.0,PAYSANDÚ,Otros usos agropecuarios,Abrevadero de ganado,-32.33171452778738,-57.09197713757795,Registrada,Renovación,Concesión,Ao. Santa Ana,1500.0,Represa Grande
Río Uruguay,17,Represa Chica,268173.0,PAYSANDÚ,Riego,Otros,-32.01201642096598,-57.895726204616935,Registrada,Nueva,Concesión,Cda. s/n,77.3,Represa Chica
Río Uruguay,17,Represa Chica,286265.0,PAYSANDÚ,Riego,Cereales/Oleaginosas,-32.07076322868977,-57.81366786261576,Registrada,Nueva,Concesión,Cda. s/n,304.0,Represa Chica
Río Uruguay,17,Reservorio,470000.0,PAYSANDÚ,Riego,Otros,-32.25502,-57.21154,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Ao. Santa Ana,16.936,Reservorio/Otros
Río Uruguay,17,Tajamar Grande,19904.0,PAYSANDÚ,Otros usos,Control de incendios,-31.88174419868421,-57.53772854804992,Registrada,Nueva,Permiso de uso,Ao. De Soto,498.0,Tajamar Grande
Río Uruguay,18,Represa Chica,200000.0,PAYSANDÚ,Riego,Frutales,-32.18797,-58.06038,Registrada,Nueva,Concesión,Cda. De San Miguel,80.0,Represa Chica
Río Uruguay,18,Represa Grande,1580000.0,PAYSANDÚ,Riego,Forraje/Pradera/Semillas,-32.37955,-57.81968,Registrada,Nueva,Concesión,Ao. Chinflaco,1100.0,Represa Grande
Río Uruguay,18,Represa Chica,925000.0,PAYSANDÚ,Riego,Frutales,-32.45067135120691,-57.88515717588712,Registrada,Renovación,Concesión,Cda. s/n,216.0,Represa Chica
Río Uruguay,18,Represa Chica,240100.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-33.087366381615794,-58.08597244640007,Registrada,Renovación,Concesión,Cda. s/n,2320.0,Represa Chica
Río Uruguay,18,Represa Chica,517000.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.7038,-58.04506,Registrada,Nueva,Concesión,Cda. s/n,200.0,Represa Chica
Río Uruguay,18,Tajamar Chico,1200.0,RÍO NEGRO,Otros usos agropecuarios,Abrevadero de ganado,-32.592204374674914,-58.06309186205348,Registrada,Nueva,Permiso de uso,Cda. s/n,26.0,Tajamar Chico
Río Uruguay,18,Tajamar Chico,3500.0,RÍO NEGRO,Otros usos agropecuarios,Abrevadero de ganado,-32.59230507868558,-58.062559219781576,Registrada,Nueva,Permiso de uso,Cda. s/n,18.0,Tajamar Chico
Río Uruguay,18,Represa Chica,573000.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.63574269106904,-57.80816712765906,Registrada,Renovación,Concesión,Ao. Gutiérrez Grande,260.0,Represa Chica
Río Uruguay,18,Represa Chica,643293.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.65356983555796,-57.824474960059526,Registrada,Nueva,Concesión,Cda. s/n,390.0,Represa Chica
Río Uruguay,18,Tajamar Grande,17000.0,RÍO NEGRO,Otros usos,Control de incendios,-32.88108060437032,-58.03835749626158,Registrada,Nueva,Permiso de uso,Cda. De La Potranca,187.0,Tajamar Grande
Río Uruguay,18,Reservorio,4000.0,PAYSANDÚ,Riego,Frutales,-32.318522306501876,-57.96433657145825,Registrada,Renovación,Permiso de uso,Cda. s/n,52.0,Reservorio/Otros
Río Uruguay,18,Represa Chica,564366.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.652048332796774,-57.83082425594329,Registrada,Nueva,Concesión,Cda. s/n,262.0,Represa Chica
Río Uruguay,18,Represa Chica,1410493.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.67634963171137,-57.746798694133744,Registrada,Nueva,Concesión,Cda. s/n,400.0,Represa Chica
Río Uruguay,18,Represa Chica,400000.0,RÍO NEGRO,Riego,Forraje/Pradera/Semillas,-32.72089659544741,-57.77799814939498,Registrada,Nueva,Concesión,Cda. s/n,490.0,Represa Chica
Río Uruguay,18,Represa Chica,503852.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.55480253669792,-57.70572870969771,Registrada,Nueva,Concesión,Cda. Del Puesto,207.0,Represa Chica
Río Uruguay,18,Represa Grande,1778000.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.635678536552994,-57.78293073177338,Registrada,Renovación,Permiso de uso,Cda. Fea,1900.0,Represa Grande
Río Uruguay,18,Represa Mediana,678000.0,PAYSANDÚ,Riego,Cereales/Oleaginosas,-32.456108867137196,-57.93232306838036,Registrada,Nueva,Concesión,Cda. s/n,615.0,Represa Mediana
Río Uruguay,18,Represa Mediana,369259.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-32.47759847319615,-58.08075785636902,Registrada,Nueva,Concesión,Cda. Del Cerro,603.0,Represa Mediana
Río Uruguay,18,Tajamar Grande,38388.0,RÍO NEGRO,Riego,Cereales/Oleaginosas,-33.288345876115045,-58.33877295255661,Registrada,Nueva,Permiso de uso,Cda. Fea,124.0,Tajamar Grande
Río Uruguay,19,Represa Mediana,321840.0,SORIANO,Otros usos,Turismo/Recreación,-33.89927525595824,-57.77330210095822,Registrada,Nueva,Permiso de uso,Cda. Del Sauce,939.0,Represa Mediana
Río Uruguay,19,Represa Chica,456000.0,SORIANO,Riego,Forraje/Pradera/Semillas,-33.68818303709086,-57.82479058465378,Registrada,Nueva,Concesión,Cda. s/n,200.0,Represa Chica
Río Uruguay,19,Represa Mediana,680800.0,SORIANO,Riego,Cereales/Oleaginosas,-33.64276700661402,-57.92575299739837,Registrada,Nueva,Concesión,Cda. s/n,540.0,Represa Mediana
Río Uruguay,19,Reservorio,306240.0,SORIANO,Riego,Forraje/Pradera/Semillas,-33.599127386065355,-57.97763758373586,Registrada,Nueva,Concesión,Cda. s/n,,Reservorio/Otros
Río Uruguay,19,Represa Chica,391000.0,SORIANO,Riego,Forraje/Pradera/Semillas,-33.6458137201096,-58.106935004127855,Registrada,Nueva,Concesión,Cda. s/n,315.0,Represa Chica
Río Uruguay,19,Represa Chica,609950.0,SORIANO,Riego,Otros,-33.9153615793503,-57.6060974864843,Registrada,Renovación,Concesión,Cda. s/n,360.0,Represa Chica
Río Uruguay,19,Represa Chica,609950.0,SORIANO,Riego,Otros,-33.9110928192799,-57.589790918557796,Registrada,Renovación,Concesión,Cda. s/n,360.0,Represa Chica
Río Uruguay,19,Represa Chica,324000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.68573,-58.15809,Registrada,Renovación,Concesión,Cda./Ao. del Espinillo,140.0,Represa Chica
Río Uruguay,19,Tajamar Mediano,74000.0,SORIANO,Riego,Otros,-33.93258230747605,-57.66712630072286,Registrada,Nueva,Permiso de uso,Cda. s/n,85.0,Tajamar Mediano
Río Uruguay,19,Represa Chica,330000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.47895302577682,-58.05299915688645,Registrada,Nueva,Concesión,Cda. s/n,103.0,Represa Chica
Río Uruguay,19,Represa Grande,615000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.48159331511049,-57.927555441856384,Registrada,Nueva,Concesión,Cda. s/n,1144.0,Represa Grande
Río Uruguay,19,Represa Chica,345000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.67047414204509,-58.26199740171433,Registrada,Nueva,Concesión,Cda. s/n,195.0,Represa Chica
Río Uruguay,19,Represa Mediana,618478.0,SORIANO,Riego,Cereales/Oleaginosas,-33.588707805305255,-57.965100333094604,Registrada,Renovación,Concesión,Cda. s/n,522.0,Represa Mediana
Río Uruguay,19,Represa Chica,211600.0,SORIANO,Riego,Cereales/Oleaginosas,-33.747927785338675,-57.94258311891027,Registrada,Renovación,Concesión,Cda. s/n,378.0,Represa Chica
Río Uruguay,19,Represa Chica,330508.0,SORIANO,Riego,Cereales/Oleaginosas,-33.67761701807212,-57.90472716093064,Registrada,Renovación,Concesión,Cda. s/n,241.0,Represa Chica
Río Uruguay,19,Represa Chica,1060000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.46584248179373,-57.902492880821214,Registrada,Nueva,Concesión,Cda. s/n,360.0,Represa Chica
Río Uruguay,19,Represa Chica,1106000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.92045467781359,-57.56672322750092,Registrada,Nueva,Concesión,Cda. De Los Molles,250.0,Represa Chica
Río Uruguay,19,Represa Chica,800000.0,SORIANO,Riego,Forraje/Pradera/Semillas,-33.72993331688917,-57.93399274349212,Registrada,Nueva,Concesión,Cda. s/n,312.0,Represa Chica
Río Uruguay,19,Represa Chica,400000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.70049952186086,-57.837544530630105,Registrada,Nueva,Concesión,Cda. Del Pedregal,283.0,Represa Chica
Río Uruguay,19,Represa Chica,550000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.63487089692172,-57.946524018771015,Registrada,Nueva,Concesión,Cda. s/n,176.0,Represa Chica
Río Uruguay,19,Tajamar Chico,3000.0,SORIANO,Otros usos agropecuarios,Abrevadero de ganado,-33.60669770497817,-57.96669691801072,Registrada,Renovación,Permiso de uso,Cda. s/n,1130.0,Tajamar Chico
Río Uruguay,19,Tajamar Grande,43000.0,SORIANO,Otros usos agropecuarios,Abrevadero de ganado,-33.60324780347073,-57.96839408576489,Registrada,Renovación,Permiso de uso,Cda. s/n,1130.0,Tajamar Grande
Río Uruguay,19,Represa Mediana,1100144.0,SORIANO,Riego,Cereales/Oleaginosas,-33.7665089513708,-57.80619084311183,Registrada,Nueva,Concesión,Cda. s/n,246.1,Represa Mediana
Río Uruguay,19,Represa Chica,150794.0,SORIANO,Riego,Cereales/Oleaginosas,-33.454421332132405,-57.92558133602142,Registrada,Nueva,Concesión,Cda. s/n,213.6,Represa Chica
Río Uruguay,19,Represa Chica,394400.0,SORIANO,Riego,Cereales/Oleaginosas,-33.818157140270735,-57.61620730161666,Registrada,Nueva,Concesión,Cda. s/n,103.0,Represa Chica
Río Uruguay,19,Represa Grande,850000.0,SORIANO,Riego,Forraje/Pradera/Semillas,-33.63341095315129,-58.19183081388474,Registrada,Renovación,Permiso de uso,Cda. Grande,1130.0,Represa Grande
Río Uruguay,19,Represa Chica,358000.0,SORIANO,Riego,Cereales/Oleaginosas,-33.85628103952876,-57.878920957446084,Registrada,Nueva,Concesión,Cda. s/n,210.0,Represa Chica
Río Uruguay,19,Represa Chica,1012895.0,SORIANO,Riego,Cereales/Oleaginosas,-33.7326101115984,-57.987551093101494,Registrada,Nueva,Concesión,Cda. s/n,328.9,Represa Chica
Río de la Plata,20,Tajamar Grande,30500.0,COLONIA,Otros usos agropecuarios,Abrevadero de ganado,-34.19241607083952,-58.02278777523954,Registrada,Nueva,Permiso de uso,Cda. De Las Nutrias,260.0,Tajamar Grande
Río de la Plata,20,Tajamar Grande,18000.0,COLONIA,Otros usos agropecuarios,Abrevadero de ganado,-34.19401857771226,-58.03082331382509,Registrada,Nueva,Permiso de uso,Cañada de las Nutrias,489.0,Tajamar Grande
Río de la Plata,20,Tajamar Grande,37840.0,COLONIA,Otros usos agropecuarios,Abrevadero de ganado,-34.17904952313967,-58.02433473096915,Registrada,Nueva,Permiso de uso,Cda sin nombre,78.0,Tajamar Grande
Río de la Plata,20,Tajamar Grande,28170.0,COLONIA,Otros usos agropecuarios,Abrevadero de ganado,-34.19011410519368,-58.00853060854711,Registrada,Nueva,Permiso de uso,Cañada de las Nutrias,61.0,Tajamar Grande
Río de la Plata,20,Represa Mediana,1000000.0,COLONIA,Riego,Cereales/Oleaginosas,-33.92367,-57.93149,Registrada,Nueva,Concesión,Cda. Pantanosa,690.0,Represa Mediana
Río de la Plata,20,Represa Mediana,500000.0,COLONIA,Riego,Cereales/Oleaginosas,-33.99234,-57.90388,Registrada,Renovación,Concesión,Cda. Del Molles,937.0,Represa Mediana
Río de la Plata,20,Tanque Excavado,85000.0,COLONIA,Otros usos,Turismo/Recreación,-33.94914946893963,-58.33645499648649,Registrada,Nueva,Permiso de uso,Cda. s/n,218.0,Tanque Excavado
Río de la Plata,20,Represa Chica,993900.0,COLONIA,Riego,Cereales/Oleaginosas,-33.94878883418926,-58.01001229104609,Registrada,Renovación,Concesión,Cda. s/n,315.0,Represa Chica
Río de la Plata,20,Represa Chica,441400.0,COLONIA,Riego,Cereales/Oleaginosas,-33.97698730897462,-57.96197354793549,Registrada,Renovación,Concesión,Cda. s/n,260.0,Represa Chica
Río de la Plata,20,Represa Chica,534476.0,COLONIA,Riego,Cereales/Oleaginosas,-33.9877926067029,-57.9432651400566,Registrada,Renovación,Concesión,Cda. s/n,360.0,Represa Chica
Río de la Plata,20,Represa Mediana,558000.0,COLONIA,Riego,Cereales/Oleaginosas,-33.900796134687,-57.91931033134461,Registrada,Nueva,Concesión,Cda. De Castro,287.0,Represa Mediana
Río de la Plata,21,Represa Chica,252000.0,COLONIA,Riego,Forraje/Pradera/Semillas,-33.9157,-57.51498,Registrada,Nueva,Concesión,Cda. s/n,239.5,Represa Chica
Río de la Plata,21,Tajamar Mediano,23137.0,COLONIA,Riego,Cereales/Oleaginosas,-33.98066736373102,-57.8066011638783,Registrada,Nueva,Permiso de uso,Cda. s/n,147.2,Tajamar Mediano
Río de la Plata,21,Tajamar Grande,90000.0,COLONIA,Riego,Otros,-34.18368058695634,-57.79906985743361,Registrada,Nueva,Permiso de uso,Cda. s/n,37.0,Tajamar Grande
Río de la Plata,21,Represa Chica,1199727.0,COLONIA,Riego,Cereales/Oleaginosas,-33.94972248068238,-57.654270529747,Registrada,Nueva,Concesión,Cda. s/n,361.0,Represa Chica
Río de la Plata,21,Represa Chica,247700.0,COLONIA,Riego,Forraje/Pradera/Semillas,-34.00000811461032,-57.48582744607118,Registrada,Renovación,Concesión,Cda. s/n,469.0,Represa Chica
Río de la Plata,22,Represa Chica,486000.0,COLONIA,Riego,Cereales/Oleaginosas,-34.25159689598522,-57.54161318683015,Registrada,Renovación,Concesión,Cda. Pajas Blancas,396.0,Represa Chica
Río de la Plata,22,Represa Chica,698000.0,COLONIA,Riego,Cereales/Oleaginosas,-34.37621879350239,-57.5357410259312,Registrada,Nueva,Concesión,Cda. s/n,290.0,Represa Chica
Río de la Plata,23,Represa Chica,550000.0,COLONIA,Riego,Cereales/Oleaginosas,-34.14991759918648,-57.25113137385208,Registrada,Nueva,Concesión,Cda. sin nombre\Ao. Pichinango,231.0,Represa Chica
Río de la Plata,23,Represa Chica,542000.0,COLONIA,Otros usos agropecuarios,Abrevadero de ganado,-34.14991759918648,-57.25113137385208,Registrada,Cesión,Concesión,Cda. s/n,231.0,Represa Chica
Río de la Plata,23,Represa Chica,646800.0,COLONIA,Riego,Cereales/Oleaginosas,-34.07144387669977,-57.32609957456589,Registrada,Nueva,Concesión,Cda. De La Laguna,339.2,Represa Chica
Río de la Plata,23,Tajamar Grande,100000.0,COLONIA,Riego,Cereales/Oleaginosas,-34.06490270470967,-57.35532492399216,Registrada,Renovación,Permiso de uso,Cda. De La Laguna,120.0,Tajamar Grande
